Біграма;Частота
('к', 'ф');1.1937329022631187e-05
('э', 'с');1.9895548371051976e-06
('ш', 'с');5.968664511315593e-06
('ч', 'з');1.1937329022631187e-05
('ц', 'х');1.9895548371051976e-06
('ч', 'я');1.9895548371051976e-06
('ж', 'з');3.979109674210395e-06
('г', 'э');5.968664511315593e-06
('ч', 'с');7.95821934842079e-06
('р', 'щ');5.968664511315593e-06
('п', 'ц');1.9895548371051976e-06
('н', 'х');1.1937329022631187e-05
('ж', 'р');7.95821934842079e-06
('й', 'щ');3.979109674210395e-06
('н', 'щ');3.183287739368316e-05
('п', 'х');3.979109674210395e-06
('п', 'д');1.1937329022631187e-05
('ц', 'л');7.95821934842079e-06
('х', 'щ');3.979109674210395e-06
('х', 'ю');9.94777418552599e-06
('г', 'ю');5.968664511315593e-06
('ю', 'ш');3.979109674210396e-05
('ш', 'д');5.968664511315593e-06
('г', 'я');3.979109674210395e-06
('ц', 'б');5.968664511315593e-06
('п', 'г');3.979109674210395e-06
('д', 'э');1.9895548371051976e-06
('з', 'ю');1.9895548371051976e-06
('ц', 'я');1.9895548371051976e-06
('э', 'й');5.968664511315593e-06
('щ', 'в');1.9895548371051976e-06
('ч', 'ч');1.9895548371051976e-06
('ф', 'ф');3.979109674210395e-06
('щ', 'г');1.9895548371051976e-06
('п', 'ж');1.9895548371051976e-06
('щ', 'р');1.9895548371051976e-06
('ф', 'ь');1.9895548371051976e-06
('ш', 'б');3.979109674210395e-06
('ц', 'э');1.9895548371051976e-06
('г', 'ф');1.9895548371051976e-06
('ш', 'ю');1.9895548371051976e-06
('п', 'ю');1.9895548371051976e-06
('д', 'ф');1.9895548371051976e-06
('г', 'х');1.9895548371051976e-06
